Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp,time,date
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,43570.0,0.22951,9999.75,SELL,31-01-2024 02:43,1.06057,Close Long,12.118128,0x928093e6a8f591a0333304076547740114008983e68d2c4d8fb44bffbb4fd9d5,8478481202,True,2.499937,358000000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,VINE,0.14298,4952.0,708.04,SELL,06-02-2025 17:32,88534.0,Close Long,7.016984,0xd33e85767f34d09eb9c1041d3f07d102012a0032a87ed8463da37654f8b2faed,70111987093,False,0.070803,195000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,25.2,19.84,499.97,SELL,21-02-2025 12:39,-6441.79,Open Short,0.0,0xa548faaff17adf5ed88b041e2be31701ad005d85fe4596d3ece0ac99fc1a40a2,73798074313,True,0.174988,126000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,25.017,55.6,1390.95,BUY,15-12-2024 07:54,733.36,Open Long,0.0,0x8f34f87cbaa22405bae20419425b0e01e0000cbcca28e6601cee66b92fcd2d3e,55500291602,False,0.069547,327000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,20.047,5.26,105.45,BUY,03-03-2025 00:43,5616.85,Open Long,0.0,0xccee984ecd7580e608f9041ec7d55801d900ece51f226831fb16da64b7c88e9d,76419092099,False,0.005272,864000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,ME,1.2,937.3,1124.76,BUY,03-02-2025 09:55,-38917.1,Close Short,638.826188,0x581d880f9f54f075a85f041d095cb5020358007d43267abfb463204a76b262f2,68815567495,False,0.107976,804000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,13.506,20.09,271.34,SELL,05-12-2024 15:18,3356.014882,Sell,239.098816,0x3626c9ac921dafede708041878e25201d100f20cf7a1bdc3cad7eb5caf2810f0,52892114307,True,0.094967,947000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,146.89,1.29,189.49,BUY,29-04-2025 02:16,26624.67,Open Long,0.0,0xcfdf6c777e75f4665b5104226f51fd017a00b285f2f6312fd7b094de09b3b795,89618961145,True,0.043582,654000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,271.0,173.09,46907.39,BUY,19-01-2025 14:06,-2668.31,Close Short,-24.75187,0xbd0b6a3a5cef755fb42d041bd3fe950203d50084d057ccc5e3de125e16ac4ecd,64273466050,False,4.690739,372000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.225,37.81,500.04,SELL,12-03-2025 15:02,202652.89,Close Long,5.955075,0x982c418feb36ba6b8c6b041f65e6ad0201030020ed215c413c3a13bf8cb45f5d,79304122789,True,0.150011,343000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.031,31.18,499.85,BUY,26-03-2025 06:38,9474.58,Open Long,0.0,0x716f33804a95adc2ec04042046b1a301d2001ae155e318b0b999756025ab2d60,81823859931,True,0.149953,719000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,PURR/USDC,0.16,6570.0,1051.2,BUY,02-02-2025 16:03,67267.2726,Buy,0.0,0xb62a7d34ab5d4282dc94041cfd82f801b40067d93717ccb3fee15d944d06c663,68451930417,False,0.657,617000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,TIA,8.5519,5.8,49.6,SELL,07-12-2024 13:20,-111.2,Open Short,0.0,0xcf4f2e3282aac0eb26300418a0c01e01eb00eeb6b049a16ae4cf29c3be9231bb,53411068009,True,0.01736,1110000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,@4,3.7199,32.0,119.04,BUY,10-08-2024 22:14,2490.13533,Buy,0.0,0x218a5f625d9e87aedb0d040f0d53f301370017c836a6102ea3fad3b2fea7253b,33685888561,True,0.01119,1030000000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,94548.0,0.48727,46070.4,BUY,29-04-2025 00:35,45.28577,Open Long,0.0,0x4adb3b7d683a90a921b104226e2bd002047400d176f44cf159179fd4e4203fed,89603791247,True,10.596192,696000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x8170715b3b381dffb7062c0298972d4727a0a63b,ME,3.06,179.5,549.27,BUY,31-12-2024 06:58,-1280.6,Close Short,163.72554,0xc6e93114453ab6ef75f8041a4935cc02015a00eb73c7c0de9d8b99eb0337d2e7,59597891746,False,0.054927,850000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,@107,25.216,25.53,643.76,BUY,17-02-2025 21:58,860.7536973,Buy,0.0,0x2e50d8ee5cd357b905a5041df10c7b020118003c27efe156702182fbb64887a4,72939504060,True,0.00765898,47600000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,@107,25.028,10.66,266.8,BUY,05-02-2025 07:49,258.9011225,Buy,0.0,0xe41278215def7ef3e9a4041d2861ed01f700f15aa8d6254ec83988fe77cb1468,69683093528,True,0.00319797,975000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,VINE,0.17598,663.0,116.67,SELL,05-02-2025 20:10,663.0,Close Long,14.7186,0x2f40d42b043a1cca7bd0041d3090e60201f7006dfed0d0b192d2ece0d257eebc,69834482094,True,0.040836,395000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,30.1,72.15,2171.72,BUY,20-12-2024 22:32,27450.0439,Buy,0.0,0x2becd918b1cc8f3ffe090419b3425201de0098c8597e150de03ce7fd961e96bf,57136142208,False,0.00360747,82800000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,25.6,360.48,9228.29,SELL,23-12-2024 20:43,9158.139916,Sell,-33.391004,0xc24865fce368026b77cb0419dd4bf40202c900c6c211c74fb224ca4a87d4e570,58066391388,False,0.461414,258000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,106050.0,0.04017,4260.03,SELL,24-01-2025 22:10,-0.38467,Open Short,0.0,0x09c62cb364923dead88e041c5c5c9501fe00b90c6b0d7a7b35c2457f06e7141f,66272752192,True,1.065007,884000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.212,10.0,132.12,BUY,11-03-2025 06:04,149297.82,Open Long,0.0,0x12a7014c429b1a9029ca041f4f125802051d00533b4f158b8d75fdc67b5a4269,78808032400,False,0.0,336000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,OM,7.5263,122.5,921.97,SELL,17-02-2025 14:56,0.0,Open Short,0.0,0x84ad36dc23c3a9501814041dec425101e90083bb7bb7134ebc275d1b8ea0c0c4,72862008595,True,0.32269,101000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kBONK,0.039502,1392.0,54.99,SELL,16-11-2024 20:41,-3605.0,Open Short,0.0,0x90766a24e9096a0b4b6d0416f3acfb02018200d6f7f60bbf4d52459820551051,47793693726,True,0.019245,653000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,SOL,118.83,8.91,1058.78,BUY,04-04-2025 20:33,201.09,Open Long,0.0,0xc76e02ef6153d99a76310420e540700207b600c1d09543252d0e9e88114d5e98,83944733164,True,0.370571,842000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,STX,3.6173,4.1,14.83,SELL,26-03-2024 02:57,5154.1,Close Long,0.46576,0x6773cd47548a59e3fcf8040831af86010a001e737b532f5ebfb85567f24d15d4,15491719378,False,0.001423,1110000000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,21.525,14.97,322.23,BUY,24-02-2025 13:14,87857.08,Open Long,0.0,0x1c14b874f728fbb1c8e8041e5cba1a01490053327c248dec380c86e9563a2421,74400900678,False,0.030933,11900000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,JELLY,0.00683,25122.0,171.58,BUY,19-02-2025 22:28,-3199154.0,Close Short,-8.7927,0x79352a9806ce689b7536041e120f3601540082ac83312232f868a6f2d79ca97a,73452318930,True,0.057651,854000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,FTT,1.7758,258.4,458.87,BUY,25-02-2025 08:54,-2225.5,Close Short,67.615528,0x0e82282cb8c21f0520bc041e6a32e8020237008316093d9347a756fa1952261c,74658121623,True,0.154178,545000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,43290.0,0.34651,15000.42,SELL,31-01-2024 04:32,-1.3861,Open Short,0.0,0x4a0b45dbfdcd60b4a50c040765944502023b003da3f2bea0ea4675c33efba96b,8483049420,True,3.750104,59300000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,SOL,241.68,0.1,24.17,SELL,08-12-2024 03:45,-372.96,Open Short,0.0,0x6b3ec0c7a1f9f4a008bf0418ad429101c2002f82e9fe4aadf0d674efeebaec12,53533884804,True,0.008458,132000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BTC,95191.0,0.01047,996.65,BUY,12-02-2025 01:02,0.37559,Open Long,0.0,0x3369c5a10934d2b5a906041d94bcb00201440074486b1882cfa617fd674595f3,71557464912,True,0.348827,181000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,19.832,156.0,3093.79,SELL,25-02-2025 21:23,305969.82,Close Long,-0.4368,0x717b8066810ac8513c3e041e72b24702036f00f062df3bf5c61048b529a43a6b,74784393143,False,0.148501,343000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8381e6d82f1affd39a336e143e081ef7620a3b7f,BTC,99156.0,0.45,44620.2,BUY,04-02-2025 19:30,4.94805,Open Long,0.0,0xf93ca8d08c3f41ce255d041d20152e02035d0086ce112b1b48694d2f21094b2a,69450859817,True,15.61707,663000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,@142,92939.0,0.00189,175.65,BUY,28-04-2025 07:06,0.5973183,Buy,0.0,0x3c64868df3e6cda4e154042262304b0204b100119933044445f5259026203702,89233193238,False,1.89e-07,294000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,PURR,0.42417,2269.0,962.44,SELL,12-12-2024 23:58,-149995.0,Open Short,0.0,0x6e3903b041b70f3ad93d041911ce590000aba4b926219a282911e9411b5cd5e4,54993398522,False,0.092394,802000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.112,0.5,11.06,SELL,24-02-2025 19:02,18302.33,Close Long,0.1088,0x67896ea936fff0180caa041e60b5390201af00c5c70395441a19bdfa5b8544b7,74429385596,False,0.00106,972000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,TNSR,1.4485,199.0,288.25,BUY,06-06-2024 23:27,-18711.9,Close Short,0.25273,0xef1ecd545ca8a5e81284040ad63521011e002338ce7d16e4e1edeba048fc2bd8,25172533282,False,0.028825,868000000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,DOT,10.47,23.8,249.19,BUY,07-12-2024 15:02,-97.4,Close Short,0.747082,0x610b9a3f4a7a78cd947d0418a2382202018000a68e5bce7b2aa3dea399658baa,53425596972,True,0.087215,919000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,25.657,469.5,12045.96,BUY,19-12-2024 13:59,21513.06389,Buy,0.0,0x038c4ca5c18360aab5f1041999f31f018b00c3e8c3f5985fddead8de128e9306,56554022255,True,0.14084998,66600000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,96736.0,0.006,580.42,BUY,14-02-2025 21:46,0.17351,Open Long,0.0,0xb8341aad476ca283383a041dc0f0f40201c300a1f606ccf5e86315bff5a9cafa,72297808546,False,0.02902,336000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,42415.0,0.33375,14156.01,BUY,06-02-2024 02:19,1.99744,Open Long,0.0,0x4fba755cf0c7b2699f7b04077c94fd019200c1dbaa489c84a29936dbb8ffb169,8899007352,False,-0.28312,682000000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,VINE,0.172,2285.0,393.02,BUY,05-02-2025 20:20,4242.0,Open Long,0.0,0x7251db5f4ab3f246a94d041d30ad67020123004f25bdfa427829c6d4a59a8d22,69837430305,False,0.039302,55700000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,W,0.62174,1428.2,887.97,SELL,27-05-2024 19:09,-46549.8,Open Short,0.0,0x3b67b6306df766df70bd040a0b28e9013100f939c6782766e6d814151cdedfea,24026720324,True,0.310789,841000000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,HYPE,23.115,172.22,3980.87,BUY,19-01-2025 18:26,15079.73,Open Long,0.0,0x04623d8642fe1a4f4b84041bd7c14c01de00a0adb05b65354f297ad4ec5d21c9,64361626697,True,1.393302,634000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8170715b3b381dffb7062c0298972d4727a0a63b,ME,1.77,500.0,885.0,BUY,10-02-2025 00:49,-26570.6,Close Short,-22.79,0x52b8f1a25d89b673cea1041d7457d20148002ceacb9f75d764f47c7dcbaff066,71000213055,False,0.08496,1120000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x2c229d22b100a7beb69122eed721cee9b24011dd,PNUT,1.2137,2343.0,2843.7,BUY,13-12-2024 14:31,22175.7,Open Long,0.0,0x07477a2924f83062fc9f04191e786602029700d5d9138184221a031931f5d154,55146824511,True,0.995294,40000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,FTT,3.75,134.4,504.0,SELL,26-12-2024 20:06,-4002.1,Open Short,0.0,0x565f1cad469ba6aa7a0b041a081674020173005eb5a1e4b809d3f62ca565b113,58703536870,False,0.048384,504000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,24.297,246.52,5989.7,SELL,23-02-2025 12:56,672.3089069,Sell,35.002368,0x74698f30288c7e61d865041e4c4fea014400c1ef85526be1ca01380b9cc2a1ab,74223538490,True,2.096393,189000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x2c229d22b100a7beb69122eed721cee9b24011dd,SEI,0.2336,4531.0,1058.44,SELL,20-02-2025 04:56,1757963.0,Close Long,20.8426,0xfc9795ac1a23a58e249f041e167700020116006b2f8bba11d750e18ded73b6d6,73514068650,True,0.370454,588000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x271b280974205ca63b716753467d5a371de622ab,BTC,82541.0,0.27535,22727.66,BUY,10-04-2025 05:44,-4.14825,Close Short,32.43623,0x876a3f10cea0ca9085b904213da8c201e100a504bb953e8bf2af14392c52322b,85455572778,True,6.545567,849000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,KAITO,0.866,2119.0,1835.05,SELL,24-04-2025 10:32,-87556.0,Open Short,0.0,0xe68058505baf7ce754b3042223c30f02020100433e1055cf5d0e7d53473df282,88499219447,False,0.183505,202000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@1,28.259,1.64,46.34,BUY,29-11-2024 16:44,1.91932804,Buy,0.0,0x6fa91405cb831c3389690417fdab5102015300e64106a6ae10e0ab425ff4c44e,51264314212,True,0.00057397,1040000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,25.2,154.55,3894.66,SELL,19-12-2024 11:10,29126.6241,Sell,18.431737,0xf2035306c2b43fc91e56041997896901f2009c98105e3d5be31ee566e435d4d2,56529020159,False,0.194733,700000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,16.081,37.05,595.8,SELL,07-03-2025 20:39,112482.64,Close Long,24.06027,0xa67acabfc24d0cb5d05b041f1704590204f000525423d8cded7ec70825f7b658,77962266892,True,0.14895,148000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,25.093,0.5,12.55,BUY,15-12-2024 07:55,811.7,Open Long,0.0,0x3d705c23ad88f6cd437b0419425f2a02010100240e08050b9e6af895e3bd67b0,55500923670,False,0.000627,114000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,19.385,2.0,38.77,BUY,25-02-2025 07:22,232307.73,Open Long,0.0,0x22f00d19122398be8a86041e6926080203240028424295f1e1d889c92a03a469,74607648926,False,0.00186,35200000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,ETH,3916.7,5.0,19583.5,BUY,12-12-2024 13:13,-24.1227,Close Short,69.0,0x9d41418a2bd9085b6f7b041908860f016b005406e77d5d1f4ea79ce2d8853da2,54857891092,True,4.895875,766000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x271b280974205ca63b716753467d5a371de622ab,BTC,82531.0,2.08687,172231.47,SELL,09-04-2025 23:51,-3.48986,Open Short,0.0,0x04b4da119e90ad4d2c60042139960a02027d006fea8266645a59ae2b90e5e746,85391103553,True,57.869772,888000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,94099.0,0.0002,18.82,SELL,10-01-2025 12:21,3.03445,Close Long,0.27836,0xf518cc22948fa182a1c7041b1a6b5c01f000e69b44ad5a454c8427b06c9a2d0f,61985066757,True,0.005645,217000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,USUAL,0.59,287.8,169.8,SELL,13-01-2025 05:28,-10168.5,Open Short,0.0,0x564db2adac6d58ae6a38041b52a651018a0037732ea741d69ade57647f9b5a0f,62499177897,False,0.0163,485000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,SOL,138.0,3.62,499.56,BUY,25-02-2025 09:31,59.68,Open Long,0.0,0x8827474fb9f86763b21e041e6a9f5600007470c0984044d898e3eb5dc0715956,74633339195,False,0.047957,455000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,ETHFI,3.6465,934.8,3408.75,BUY,17-06-2024 17:00,-934.8,Close Short,326.048892,0x8ea60b710e86d0ae8730040bac1029018e0036370843a0b06265d72eb7bc6806,26391596011,True,1.193061,78700000000000.0,1720000000000.0,2024-07-03 09:46:40,2024-07-03
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,94037.0,0.10635,10000.83,BUY,30-12-2024 17:47,0.5321,Open Long,0.0,0xd1ac549e264e17e66ce6041a411d0601ba00bcb1080dc9232428b6b9b60ef568,59556085838,True,3.00025,1090000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.138,120.23,1579.58,BUY,12-03-2025 14:49,101593.54,Open Long,0.0,0x1b0b066ed35be620eb9c041f65bf610201cf00a8de22b2180c2d1518bcf80524,79163106352,False,0.078979,352000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,FARTCOIN,0.491,81.4,39.97,SELL,12-02-2025 20:41,30763.4,Close Long,-4.81888,0x3ae3f39d8f4b50bfd156041da0c91c02055d00da3694d5a9662ebd0b39d440ee,71770398853,True,0.013428,255000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.121,1.0,22.12,SELL,24-02-2025 19:04,7297.2,Close Long,0.2266,0x50c7a58ce2d0c3eb4318041e60b9870201b500ef32ce22ed6103f440e7fd6b16,74429385587,False,0.002123,378000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,3.6296,19.0,68.96,SELL,30-01-2025 22:47,255.0,Close Long,4.617171,0x5b3ff553f8220c38d55d041cd19e540201d600abc0104e9fabcedaa7936352f0,67800212664,True,0.024136,137000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x271b280974205ca63b716753467d5a371de622ab,SOL,147.13,100.0,14713.0,BUY,23-04-2025 03:19,-5420.81,Close Short,-248.59,0xea8b615241af2e44ca2c04220e77910204aa00742821be90755473ad8b8fc8f4,88110273712,True,4.4139,755000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,WIF,1.5446,415.0,641.01,BUY,05-03-2024 01:23,-3399.0,Close Short,32.7435,0x2524c0a01d0c02c0037e0407e4ff980201ad00012050bd536542c31050e0ed85,12014826493,False,-0.01282,932000000000000.0,1710000000000.0,2024-03-09 16:00:00,2024-03-09
0x8477e447846c758f5a675856001ea72298fd9cb5,BTC,98272.0,0.0113,1110.47,SELL,22-11-2024 00:30,-0.26062,Open Short,0.0,0x7c8b61b726d34076773504175ef0f701a000ceb782c08bd914c3ec6a83f9d350,49092156012,True,0.388665,871000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,14.441,75.0,1083.08,SELL,12-03-2025 01:17,95110.95,Close Long,86.8425,0xe9785f292b80bac57c36041f5c5b4b01fb007686ca86322f49f78f1aa03d78be,79155806595,True,0.270768,890000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,HYPE,13.97,37.61,525.41,BUY,21-03-2025 19:03,2860.79,Open Long,0.0,0x0addebc08178d997f55d041ffd178902016b004f3499b7f310e2188f93990f98,81073906313,False,0.052541,510000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,137.16,14.58,1999.79,BUY,19-04-2025 08:06,-2084.2,Close Short,3.41172,0x1d19fd54f19533b0dafb0421d1a7c801d800f9dd0d2dc6666c3f8909f6db4ed4,87422069920,True,0.459952,863000000000000.0,1750000000000.0,2025-06-15 15:06:40,2025-06-15
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,@107,16.179,4.46,72.16,SELL,12-12-2024 05:44,5731.139123,Sell,16.93187,0x03a3db995cdfd67060ea0419020cb801ef00cd2dc84294798bb01cbb66c443e0,54778573964,True,0.024244,94300000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x2c229d22b100a7beb69122eed721cee9b24011dd,JTO,3.1995,1892.0,6053.45,SELL,21-02-2025 10:31,27027.0,Close Long,696.367628,0x488bfb33aa1d5c3a33c2041e2a721d0201c0001445df76338631e34b3a57751e,73780555329,True,2.118708,97500000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,@107,17.12,29.62,507.09,SELL,18-04-2025 07:53,15144.12471,Sell,2.814049,0x89d427c50de3ac02c0560421c17c85020142007982054ca921d2e5aab0a6312d,87271035175,False,0.050709,154000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,19.983,33.88,677.02,SELL,28-02-2025 20:15,-387.09,Open Short,0.0,0x338258979bb888dcb3ab041ea3bb560201b700373c827cbe4e9937a3723be965,75877822013,True,0.203107,65900000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,14.362,34.81,499.94,BUY,10-03-2025 14:03,7633.23,Open Long,0.0,0xc5ed35c66e9e49ae6db9041f43f14702022800017731034b5904411e3ed951ef,78616299394,True,0.149982,936000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x8477e447846c758f5a675856001ea72298fd9cb5,APE,1.5592,12.9,20.11,SELL,21-10-2024 14:52,-10774.5,Open Short,0.0,0x0d2bfcd45b9dcbffae180414cfcd4801710092cb95d8e5c70aed3f833edc5f97,42742916219,True,0.007039,1040000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,IP,6.3932,12.8,81.83,SELL,03-03-2025 17:38,3330.6,Close Long,-1.28256,0x47a962a6098c8451a530041ed38e3701cb000e0af68fe55a6dcd728e154fb40e,76628949294,False,0.007855,627000000000000.0,1740000000000.0,2025-02-19 21:20:00,2025-02-19
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,LTC,90.104,0.83,74.79,SELL,19-11-2024 12:43,-0.62,Open Short,0.0,0x657bcbcd3b03e4f26f3204172b2e07018700bfdec4d406ee9621b4b24888994d,48450575002,True,0.026175,1020000000000000.0,1730000000000.0,2024-10-27 03:33:20,2024-10-27
